"standtree","SiteID","PlotID","TreeID","Position","newring","year","RW","EWW","LWW","distToMin","RD","minD","MXD","EWD","LWD"
"TW-9-103-3","TW","9","9-103","3",11,1956,1.14,1.07999999999999,0.0599999999999972,0.44,508.71701754386,384.08,776.95,495.102777777778,753.773333333333
"TW-9-103-3","TW","9","9-103","3",12,1957,1.46999999999999,1.42,0.049999999999992,0.39,417.721632653061,330.68,774.3,406.104929577465,747.636
"TW-9-103-3","TW","9","9-103","3",13,1958,1.24999999999999,1.03,0.219999999999994,0.16,503.43256,332.06,858.24,437.884563106796,810.316363636364
"TW-9-103-3","TW","9","9-103","3",14,1959,1.4,1.31,0.0899999999999983,0.99,432.029142857143,338.26,747.11,413.711374045802,698.654444444444
"TW-9-103-3","TW","9","9-103","3",15,1960,1.04999999999999,0.899999999999986,0.150000000000001,0.28,485.299619047619,346.33,888.35,427.513,832.019333333333
"TW-9-103-3","TW","9","9-103","3",16,1961,0.939999999999993,0.859999999999994,0.0799999999999932,0.12,521.47,350.81,821.98,502.673488372093,723.5325
"TW-9-103-3","TW","9","9-103","3",17,1962,0.889999999999995,0.809999999999997,0.0799999999999932,0.17,452.91808988764,352.95,710.72,430.848641975309,676.37125
"TW-9-103-3","TW","9","9-103","3",18,1963,0.779999999999992,0.639999999999992,0.139999999999995,0.39,511.335128205128,356.04,870.17,441.49921875,830.585
"TW-9-103-3","TW","9","9-103","3",19,1964,1.89,1.62,0.270000000000005,0.5,472.016031746032,330.22,830.29,420.29037037037,782.37
"TW-9-103-3","TW","9","9-103","3",20,1965,4.17,3.84,0.330000000000007,0.71,421.264580335731,267.53,779.24,395.665026041667,719.150303030303
"TW-9-103-3","TW","9","9-103","3",21,1966,3.17999999999999,3.04999999999999,0.12999999999999,0.6,434.644811320755,307.15,963.64,414.737868852459,901.692307692308
"TW-9-103-3","TW","9","9-103","3",22,1967,3.88,3.62,0.26,1.81,438.924304123711,326.44,898.29,408.563453038674,861.640769230769
"TW-9-103-3","TW","9","9-103","3",23,1968,3.1,2.88,0.219999999999994,0.39,460.433612903226,313.34,898.42,431.330138888889,841.424545454545
"TW-9-103-3","TW","9","9-103","3",24,1969,2.65,2.49999999999999,0.150000000000001,0.36,444.801094339623,299.08,919.27,419.24988,870.654666666667
"TW-9-103-3","TW","9","9-103","3",25,1970,2.35,2.22000000000001,0.12999999999999,0.51,449.741617021277,328.01,802.55,432.146846846847,750.206153846154
"TW-9-103-3","TW","9","9-103","3",26,1971,1.45,1.24999999999999,0.199999999999998,0.56,499.680620689655,374.96,692.31,476.37408,645.3465
"TW-9-103-3","TW","9","9-103","3",27,1972,1.38,1.3,0.0800000000000003,0.64,469.411086956522,330.4,778.99,452.169230769231,749.59125
"TW-9-103-3","TW","9","9-103","3",28,1973,1.38,1.14,0.239999999999997,0.44,455.037608695652,304.97,691.05,418.44850877193,628.835833333333
"TW-9-103-3","TW","9","9-103","3",29,1974,1.1,0.999999999999995,0.0999999999999963,0.19,468.861454545455,358.38,723.74,446.8149,689.327
"TW-9-103-3","TW","9","9-103","3",30,1975,1.39,1.28,0.110000000000001,0.83,452.055467625899,341.69,708.18,433.832421875,664.105454545455
"TW-9-103-3","TW","9","9-103","3",31,1976,1.23,1.08,0.149999999999993,0.3,482.38512195122,371.75,736.73,451.730740740741,703.096666666667
"TW-9-103-3","TW","9","9-103","3",32,1977,1.08,0.929999999999995,0.150000000000001,0.17,499.82712962963,388.56,727.01,467.841290322581,698.139333333333
"TW-9-103-3","TW","9","9-103","3",33,1978,1.28,1.17,0.110000000000001,0.3,456.90015625,319.65,741.33,433.932564102564,701.191818181818
"TW-9-103-3","TW","9","9-103","3",34,1979,1.1,0.980000000000013,0.119999999999999,0.14,474.341727272727,317.09,797.42,440.439285714286,751.211666666667
"TW-9-103-3","TW","9","9-103","3",35,1980,1.42999999999999,1.32999999999999,0.0999999999999892,0.17,470.654265734266,306.51,831.41,446.406090225564,793.155
"TW-9-103-3","TW","9","9-103","3",36,1981,1.30999999999998,1.18999999999999,0.119999999999985,0.16,484.902748091603,350.71,826.07,454.202521008403,789.346666666667
"TW-9-103-3","TW","9","9-103","3",37,1982,1.18999999999999,1.09,0.0999999999999892,0.26,474.424285714286,348.94,783.7,449.040275229358,751.11
"TW-9-103-3","TW","9","9-103","3",38,1983,1.54999999999999,1.37999999999999,0.169999999999997,0.42,497.132709677419,333.72,839.39,461.521884057971,786.208823529412
"TW-9-103-3","TW","9","9-103","3",39,1984,1.16000000000001,1.02000000000001,0.139999999999995,0.29,485.373706896552,337.98,789.64,449.589215686274,746.089285714286
"TW-9-103-3","TW","9","9-103","3",40,1985,1.17,1.06999999999999,0.100000000000003,0.42,469.583333333333,306.7,869.53,436.938224299065,818.886
"TW-9-103-3","TW","9","9-103","3",41,1986,1.98,1.78,0.199999999999998,0.37,479.482929292929,325.16,883.08,441.036404494382,821.657
"TW-9-103-3","TW","9","9-103","3",42,1987,1.95,1.79,0.159999999999991,0.22,486.403128205128,317.46,854.33,458.622458100559,797.199375
"TW-9-103-3","TW","9","9-103","3",43,1988,2.33000000000001,2.14000000000001,0.190000000000007,0.59,460.535836909871,309.15,820.5,432.253177570093,779.087894736842
"TW-9-103-3","TW","9","9-103","3",44,1989,1.4,1.28000000000001,0.119999999999999,0.21,496.7565,382.74,768.9,474.25921875,736.7275
"TW-9-103-3","TW","9","9-103","3",45,1990,1.07,0.959999999999989,0.109999999999994,0.17,468.256074766355,325.98,730.28,443.326875,685.82
"TW-9-103-3","TW","9","9-103","3",46,1991,1.22000000000001,1.00000000000001,0.220000000000008,0.12,455.379262295082,338.63,713.27,417.052,629.594090909091
"TW-9-103-3","TW","9","9-103","3",47,1992,0.880000000000005,0.76,0.119999999999999,0.25,457.665,311.79,774.78,412.687763157895,742.520833333333
"TW-9-103-3","TW","9","9-103","3",48,1993,1.2,1.06,0.14000000000001,0.16,495.649166666667,344.85,886.93,448.781603773585,850.503571428571
"TW-9-103-3","TW","9","9-103","3",49,1994,1.23,1.07,0.160000000000006,0.3,478.43512195122,300.17,945.7,416.49214953271,892.67875
"TW-9-103-3","TW","9","9-103","3",50,1995,1.74,1.67,0.0700000000000023,0.17,445.276264367816,278.76,851.94,430.035688622754,808.872857142857
"TW-9-103-3","TW","9","9-103","3",51,1996,1.07,0.999999999999995,0.0700000000000023,0.72,507.357476635514,372.79,936,481.2256,880.67
"TW-9-103-3","TW","9","9-103","3",52,1997,1.59,1.48,0.109999999999994,0.09,486.123773584906,312.98,912.59,458.266554054054,860.93
"TW-9-103-3","TW","9","9-103","3",53,1998,1.21999999999999,1.12,0.0999999999999892,0.41,450.677131147541,295.28,880.39,417.677321428571,820.275
"TW-9-103-3","TW","9","9-103","3",54,1999,2.06,1.85,0.210000000000003,0.4,482.633640776699,300.26,928.34,439.765135135135,860.284761904762
"TW-9-103-3","TW","9","9-103","3",55,2000,1.18,1.13,0.0500000000000063,0.41,477.221779661017,329.94,919.13,460.005398230088,866.312
"TW-9-103-3","TW","9","9-103","3",56,2001,1.65,1.52000000000001,0.130000000000005,0.19,463.845636363636,329.21,929.79,429.009407894737,871.161538461538
"TW-9-103-3","TW","9","9-103","3",57,2002,0.189999999999993,0.159999999999991,0.029999999999996,0.1,662.029473684211,597.52,788.91,658.55625,680.553333333333
"TW-9-103-3","TW","9","9-103","3",58,2003,0.930000000000002,0.860000000000009,0.0700000000000023,0.1,480.897311827957,266.02,769.14,459.922674418605,738.585714285714
"TW-9-103-3","TW","9","9-103","3",59,2004,0.380000000000005,0.340000000000013,0.0400000000000011,0.1,487.899473684211,363.17,669.8,469.684117647059,642.73
"TW-9-103-3","TW","9","9-103","3",60,2005,0.869999999999999,0.830000000000007,0.0400000000000011,0.29,433.240229885057,297.81,799.62,417.607590361446,757.6175
"TW-9-103-3","TW","9","9-103","3",61,2006,1.14000000000001,0.950000000000012,0.189999999999993,0.18,541.88850877193,335.39,842.89,488.486105263158,808.900526315789
"TW-9-103-3","TW","9","9-103","3",62,2007,1.26999999999999,1.11999999999999,0.150000000000001,0.2,538.461732283465,374.21,753.39,514.163392857143,719.889333333333
"TW-9-103-3","TW","9","9-103","3",63,2008,1.21,1.12999999999999,0.0800000000000074,0.23,460.586776859504,312.52,804.02,438.211061946903,776.64375
"TW-9-103-3","TW","9","9-103","3",64,2009,1.00000000000001,0.880000000000005,0.119999999999999,0.09,429.8945,298.36,686.94,407.179886363636,596.468333333333
"TW-9-103-3","TW","9","9-103","3",65,2010,1.21,1.07,0.139999999999995,0.15,480.150909090909,329.02,887.45,433.079626168224,839.91
"TW-9-103-3","TW","9","9-103","3",66,2011,1.56,1.45999999999999,0.100000000000003,0.31,499.600128205128,303.07,876.55,477.261164383562,825.749
"TW-9-103-3","TW","9","9-103","3",67,2012,1.48,1.31999999999999,0.160000000000006,0.22,562.145202702703,361.67,876.42,530.346742424242,824.4825
"TW-9-103-3","TW","9","9-103","3",68,2013,0.960000000000003,0.820000000000002,0.139999999999995,0.2,518.13875,318.46,808.31,475.547804878049,767.6
"TW-9-103-3","TW","9","9-103","3",69,2014,1.62999999999999,1.48,0.150000000000001,0.26,493.021165644172,339.46,824.58,465.844121621622,761.168
"TW-9-103-3","TW","9","9-103","3",70,2015,1.06,0.940000000000007,0.119999999999999,0.27,451.707452830189,302.25,795.96,412.605744680851,758.004166666667
"TW-9-103-3","TW","9","9-103","3",71,2016,0.939999999999993,0.669999999999997,0.269999999999991,0.18,566.337765957447,365.9,825.32,477.90776119403,785.775185185185
"TW-9-103-3","TW","9","9-103","3",72,2017,0.300000000000006,0.130000000000005,0.170000000000011,0.18,580.580333333333,451.68,732.98,670.135384615385,512.097058823529
"TW-9-103-4","TW","9","9-103","4",1,1958,3.57999999999999,0.0199999999999909,3.56,2.34,448.757988826816,365.8,539.94,496.96,448.487191011236
"TW-9-103-4","TW","9","9-103","4",2,1959,2.32999999999999,2.14,0.189999999999993,1.48,413.9630472103,320.7,612.06,399.68191588785,574.813684210526
"TW-9-103-4","TW","9","9-103","4",3,1960,2.10999999999999,1.60999999999999,0.499999999999995,0.42,459.630568720379,335.48,645.6,421.080559006211,583.7616
"TW-9-103-4","TW","9","9-103","4",4,1961,1.67,1.51,0.159999999999991,1.21,428.297425149701,316.6,636.41,408.808543046358,612.22375
"TW-9-103-4","TW","9","9-103","4",5,1962,1.32,1.23999999999999,0.0800000000000074,1.04,402.672196969697,326.74,655.19,387.989838709677,630.24875
"TW-9-103-4","TW","9","9-103","4",6,1963,1.76,1.49,0.269999999999991,0.25,436.054488636364,304.61,687.91,395.520872483221,659.74
"TW-9-103-4","TW","9","9-103","4",7,1964,2.49,2.18999999999999,0.300000000000006,0.95,384.311606425703,268.63,755.72,342.509132420091,689.469666666667
"TW-9-103-4","TW","9","9-103","4",8,1965,3.18,2.87,0.309999999999997,1.09,374.795974842767,276.08,680.75,345.624599303136,644.866451612903
"TW-9-103-4","TW","9","9-103","4",9,1966,3.15999999999999,3.01999999999999,0.139999999999995,1.36,395.085189873418,297.12,846.6,375.748410596026,812.207142857143
"TW-9-103-4","TW","9","9-103","4",10,1967,3.85,3.43,0.419999999999997,1.01,418.475298701299,302.26,805.24,378.747376093294,742.92
"TW-9-103-4","TW","9","9-103","4",11,1968,2.87,2.69000000000001,0.179999999999988,0.17,434.968850174216,314.14,823.44,411.587657992565,784.387777777778
"TW-9-103-4","TW","9","9-103","4",12,1969,3.12,2.82,0.299999999999992,0.26,442.68358974359,285.18,874.04,403.779929078014,808.378
"TW-9-103-4","TW","9","9-103","4",13,1970,2.71,2.48,0.230000000000013,0.82,449.44184501845,315.59,870.73,414.803225806452,822.93652173913
"TW-9-103-4","TW","9","9-103","4",14,1971,1.9,1.7,0.199999999999998,0.07,484.956684210526,368.15,822.45,452.186764705882,763.501
"TW-9-103-4","TW","9","9-103","4",15,1972,2.21999999999999,1.90999999999999,0.309999999999997,0.85,491.481756756757,343.61,864.25,439.663926701571,810.746451612903
"TW-9-103-4","TW","9","9-103","4",16,1973,2.02,1.74999999999999,0.270000000000005,0.43,426.324108910891,290.2,886.96,386.299657142857,685.741851851852
"TW-9-103-4","TW","9","9-103","4",17,1974,1.99,1.9,0.0899999999999983,0.75,471.527889447236,347.41,907,452.637052631579,870.334444444444
"TW-9-103-4","TW","9","9-103","4",18,1975,2.09999999999999,1.79999999999999,0.299999999999992,0.05,429.622380952381,307.69,847.1,383.158888888889,708.403333333333
"TW-9-103-4","TW","9","9-103","4",19,1976,2.28,2.01,0.269999999999991,0.15,480.082412280702,317.33,914.95,431.651243781095,840.625555555556
"TW-9-103-4","TW","9","9-103","4",20,1977,1.67,1.53,0.139999999999995,0.96,514.899880239521,365.24,928.59,482.171633986928,872.572857142857
"TW-9-103-4","TW","9","9-103","4",21,1978,2.21999999999999,2.12999999999999,0.0899999999999983,0.06,438.154009009009,324.18,843.22,421.83896713615,824.276666666667
"TW-9-103-4","TW","9","9-103","4",22,1979,1.85999999999999,1.8,0.0599999999999972,0.18,439.322580645161,300.45,855.02,427.2305,802.085
"TW-9-103-4","TW","9","9-103","4",23,1980,2.06999999999999,1.91,0.159999999999999,0.66,435.327342995169,307.42,877.61,400.713036649215,848.535625
"TW-9-103-4","TW","9","9-103","4",24,1981,1.82,1.57,0.249999999999995,0.55,474.768736263736,327.84,878.38,417.87974522293,832.0316
"TW-9-103-4","TW","9","9-103","4",25,1982,2.06999999999999,1.85999999999999,0.209999999999996,0.4,437.80729468599,319.88,834.48,399.19876344086,779.768571428571
"TW-9-103-4","TW","9","9-103","4",26,1983,1.89999999999999,1.81,0.0899999999999983,0.29,435.614263157895,313.14,895.85,416.795801104972,814.074444444444
"TW-9-103-4","TW","9","9-103","4",27,1984,1.69,1.57,0.119999999999999,0.41,447.628343195266,250.58,932.81,416.598089171974,853.6075
"TW-9-103-4","TW","9","9-103","4",28,1985,1.55,1.4,0.150000000000001,0.02,446.300580645161,269.25,905.44,400.855642857143,870.453333333333
"TW-9-103-4","TW","9","9-103","4",29,1986,2.29000000000001,2.10000000000001,0.190000000000007,0.33,439.952925764192,290.2,955.02,399.210904761905,890.259473684211
"TW-9-103-4","TW","9","9-103","4",30,1987,2.10999999999999,1.98,0.12999999999999,0.84,448.534265402844,299.91,886.19,423.842272727273,824.612307692308
"TW-9-103-4","TW","9","9-103","4",31,1988,2.28,2.17999999999999,0.0999999999999892,0.84,441.214605263158,295.05,874.93,423.841834862385,819.941
"TW-9-103-4","TW","9","9-103","4",32,1989,1.57999999999999,1.51,0.0700000000000023,0.03,448.772151898734,353.55,927.67,428.090794701987,894.898571428571
"TW-9-103-4","TW","9","9-103","4",33,1990,1.48,1.42,0.0599999999999972,0.2,427.342905405405,327.66,912.08,409.150704225352,857.891666666667
"TW-9-103-4","TW","9","9-103","4",34,1991,1.23,1.11999999999999,0.109999999999994,0.15,436.005365853659,303.16,783.85,412.675446428571,673.546363636364
"TW-9-103-4","TW","9","9-103","4",35,1992,1.50000000000001,1.40000000000001,0.100000000000003,0.34,436.626866666667,296.58,884.27,407.835428571429,839.707
"TW-9-103-4","TW","9","9-103","4",36,1993,1.77000000000001,1.41000000000001,0.360000000000009,0.27,470.101129943503,330.6,812.96,416.034184397163,681.863333333333
"TW-9-103-4","TW","9","9-103","4",37,1994,1.92,1.67999999999999,0.240000000000004,0.54,406.050885416667,272.53,836.1,363.240178571429,705.725833333333
"TW-9-103-4","TW","9","9-103","4",38,1995,1.86000000000001,1.61000000000001,0.249999999999995,0.33,440.863279569892,291.27,866.53,380.356149068323,830.5292
"TW-9-103-4","TW","9","9-103","4",39,1996,1.46999999999999,1.42999999999999,0.0400000000000011,0.9,451.791156462585,330.51,888.38,440.756433566434,846.2825
"TW-9-103-4","TW","9","9-103","4",40,1997,1.85999999999999,1.70999999999999,0.150000000000001,0.23,456.695913978495,286.43,892.37,423.815029239766,831.538
"TW-9-103-4","TW","9","9-103","4",41,1998,1.64,1.45,0.189999999999993,0.45,424.865914634146,300,824.43,376.678137931034,792.614736842105
"TW-9-103-4","TW","9","9-103","4",42,1999,2.10999999999999,1.87999999999999,0.229999999999999,0.45,448.53691943128,300.09,874.42,409.79670212766,765.196086956522
"TW-9-103-4","TW","9","9-103","4",43,2000,1.35999999999999,1.28999999999999,0.0700000000000023,0.4,457.885514705882,314.14,955.55,432.797364341085,920.224285714286
"TW-9-103-4","TW","9","9-103","4",44,2001,1.73,1.54999999999999,0.180000000000002,0.04,452.55098265896,301.54,888.63,413.700580645161,787.096111111111
"TW-9-103-4","TW","9","9-103","4",45,2002,0.100000000000003,0.0800000000000074,0.0199999999999909,0.04,571.218,458.76,718.85,554.99,636.13
"TW-9-103-4","TW","9","9-103","4",46,2003,0.820000000000002,0.719999999999994,0.100000000000003,0.06,503.635243902439,330.87,879.78,459.74875,819.618
"TW-9-103-4","TW","9","9-103","4",47,2004,0.51,0.479999999999999,0.029999999999996,0.15,471.879803921569,323.54,938.24,445.124791666667,899.96
"TW-9-103-4","TW","9","9-103","4",48,2005,0.869999999999999,0.809999999999997,0.0599999999999972,0.27,460.129770114943,305.97,933.47,429.637037037037,871.781666666667
"TW-9-103-4","TW","9","9-103","4",49,2006,1.24999999999999,0.939999999999993,0.309999999999997,0.13,504.54816,342.78,854.39,453.05414893617,660.691290322581
"TW-9-103-4","TW","9","9-103","4",50,2007,1.32,0.969999999999994,0.350000000000003,0.05,545.074696969697,362.33,883.5,479.186082474227,727.680285714286
"TW-9-103-4","TW","9","9-103","4",51,2008,0.919999999999997,0.859999999999994,0.0599999999999972,0.26,450.12402173913,303.52,906.48,424.096279069767,823.188333333333
"TW-9-103-4","TW","9","9-103","4",52,2009,1.60999999999999,1.45,0.159999999999991,0.84,469.097329192547,336.03,967.24,419.096896551724,922.22625
"TW-9-103-4","TW","9","9-103","4",53,2010,1.68,1.57,0.110000000000009,0.22,431.030892857143,298.38,934,399.370445859873,882.911818181818
"TW-9-103-4","TW","9","9-103","4",54,2011,2.29,2.11999999999999,0.170000000000011,0.04,486.042183406114,326.84,949.14,453.946226415094,886.297647058823
"TW-9-103-4","TW","9","9-103","4",55,2012,1.48,1.31,0.169999999999997,0.08,514.305675675676,336.03,909.6,470.418625954198,852.494117647059
"TW-9-103-4","TW","9","9-103","4",56,2013,1.54999999999999,1.46999999999999,0.0799999999999932,0.48,499.457806451613,339.08,839.97,483.158367346939,798.96
"TW-9-103-4","TW","9","9-103","4",57,2014,1.52000000000001,1.38,0.14000000000001,0.5,494.851315789474,298.74,889.15,459.030434782609,847.942857142857
"TW-9-103-4","TW","9","9-103","4",58,2015,1.29,1.1,0.189999999999993,0.43,510.166511627907,302.71,974.67,442.886909090909,899.68
"TW-9-103-4","TW","9","9-103","4",59,2016,1.18,1.09,0.0899999999999983,0.25,516.305169491525,300.36,936.25,487.495963302752,865.216666666667
"TW-9-103-4","TW","9","9-103","4",60,2017,0.170000000000011,0.150000000000001,0.0200000000000051,0.06,692.2,490.13,997.45,656.694666666667,958.49
"TW-9-103-45","TW","9","9-103","45",1,1928,1.57,0.0500000000000205,1.51999999999999,0.83,526.814649681529,407.66,649.86,557.76,525.796710526316
"TW-9-103-45","TW","9","9-103","45",2,1929,2.07999999999999,1.74999999999998,0.329999999999993,1.1,503.475480769231,356.71,684.17,475.327371428571,652.745757575758
"TW-9-103-45","TW","9","9-103","45",3,1930,2.38,2.10999999999999,0.269999999999991,1.24,514.955672268908,342.96,772.49,488.685687203791,720.250740740741
"TW-9-103-45","TW","9","9-103","45",4,1931,2.67,2.42,0.249999999999981,1.65,474.126404494382,351.69,735.8,449.820950413223,709.4032
"TW-9-103-45","TW","9","9-103","45",5,1932,2.86999999999999,2.77999999999998,0.0899999999999841,1.18,504.505714285714,397.64,849.44,494.712158273381,807.017777777778
"TW-9-103-45","TW","9","9-103","45",6,1933,2.52999999999998,2.42,0.109999999999994,0.3,476.980197628458,344.01,813.49,463.746818181818,768.114545454545
"TW-9-103-45","TW","9","9-103","45",7,1934,2.12999999999998,1.95,0.179999999999988,0.24,510.827558685446,360.38,750.89,492.251230769231,712.071111111111
"TW-9-103-45","TW","9","9-103","45",8,1935,1.79999999999999,1.65999999999999,0.139999999999995,1.41,462.238277777778,366,778.76,438.563313253012,742.955714285714
"TW-9-103-45","TW","9","9-103","45",9,1936,1.84999999999999,1.76,0.0899999999999983,0.99,474.60172972973,369.11,799.59,460.253409090909,755.191111111111
"TW-9-103-45","TW","9","9-103","45",10,1937,1.76,1.62,0.139999999999995,1.18,457.399431818182,295.25,836.65,429.11962962963,784.637142857143
"TW-9-103-45","TW","9","9-103","45",11,1938,1.82999999999999,1.46999999999999,0.359999999999994,0.61,512.755355191257,370.86,797.97,456.054557823129,744.283611111111
"TW-9-103-45","TW","9","9-103","45",12,1939,1.29999999999999,1.21999999999999,0.0799999999999932,0.74,508.741692307692,409.45,908.72,486.259098360656,851.60125
"TW-9-103-45","TW","9","9-103","45",13,1940,1.48,1.31,0.169999999999997,0.48,460.454864864865,331.02,862.58,414.310839694656,816.035294117647
"TW-9-103-45","TW","9","9-103","45",14,1941,1.96999999999999,1.89,0.0799999999999932,0.7,443.604771573604,300.85,918.84,426.722751322751,842.4425
"TW-9-103-45","TW","9","9-103","45",15,1942,1.64,1.39,0.249999999999995,0.05,491.546036585366,314.36,883.14,430.30417266187,832.0508
"TW-9-103-45","TW","9","9-103","45",16,1943,1.71999999999999,1.49999999999999,0.219999999999994,0.29,543.911802325581,351.89,896.28,500.340533333333,840.988636363636
"TW-9-103-45","TW","9","9-103","45",17,1944,1.51,1.35999999999999,0.150000000000001,0.15,468.86940397351,324.57,910.31,426.182647058824,855.896
"TW-9-103-45","TW","9","9-103","45",18,1945,1.24,1.19000000000001,0.049999999999992,0.06,457.635887096774,337.79,892.98,441.587478991597,839.588
"TW-9-103-45","TW","9","9-103","45",19,1946,1.23999999999999,1.14,0.0999999999999892,0.32,509.296612903226,355.65,926.07,476.925526315789,878.327
"TW-9-103-45","TW","9","9-103","45",20,1947,0.919999999999997,0.770000000000005,0.150000000000001,0.15,560.433369565217,409.45,841.24,514.728701298701,795.050666666667
"TW-9-103-45","TW","9","9-103","45",21,1948,1.31,1.21999999999999,0.0899999999999983,0.16,514.039236641221,392.71,873.09,490.479098360656,833.41
"TW-9-103-45","TW","9","9-103","45",22,1949,1.12,1.04,0.0800000000000074,0.31,458.955982142857,335.79,768.32,438.041346153846,730.84625
"TW-9-103-45","TW","9","9-103","45",23,1950,0.839999999999998,0.769999999999991,0.0700000000000023,0.54,501.128095238095,396.65,779.13,477.717142857143,758.648571428571
"TW-9-103-45","TW","9","9-103","45",24,1951,0.650000000000001,0.580000000000007,0.0700000000000023,0.12,524.509076923077,393.69,741.1,502.680689655172,705.372857142857
"TW-9-103-45","TW","9","9-103","45",25,1952,0.949999999999998,0.859999999999994,0.0899999999999983,0.09,491.421263157895,315.87,842.01,459.973488372093,791.922222222222
"TW-9-103-45","TW","9","9-103","45",26,1953,0.919999999999997,0.859999999999994,0.0599999999999972,0.23,491.249239130435,402.79,840.86,469.824186046512,798.341666666667
"TW-9-103-45","TW","9","9-103","45",27,1954,0.859999999999994,0.819999999999988,0.0400000000000011,0.15,518.907093023256,393.69,980.18,498.885609756098,929.3475
"TW-9-103-45","TW","9","9-103","45",28,1955,0.719999999999994,0.659999999999991,0.0599999999999972,0.07,504.234861111111,374.08,903.41,471.899090909091,859.928333333333
"TW-9-103-45","TW","9","9-103","45",29,1956,0.279999999999996,0.23999999999999,0.0400000000000011,0.03,622.265714285714,435.02,908.98,579.277083333333,880.1975
"TW-9-103-45","TW","9","9-103","45",30,1957,0.76,0.719999999999994,0.0400000000000011,0.13,471.671447368421,357.58,838.56,453.138055555556,805.2725
"TW-9-103-45","TW","9","9-103","45",31,1958,0.540000000000001,0.500000000000009,0.0400000000000011,0.07,510.896296296296,325.51,952.71,479.181,907.3375
"TW-9-103-45","TW","9","9-103","45",32,1959,0.699999999999998,0.659999999999991,0.0400000000000011,0.07,538.599285714286,375.93,893.38,520.530909090909,836.7275
"TW-9-103-45","TW","9","9-103","45",33,1960,0.779999999999996,0.659999999999991,0.119999999999999,0.32,502.101153846154,358.35,817.89,450.852121212121,783.970833333333
"TW-9-103-45","TW","9","9-103","45",34,1961,0.349999999999989,0.299999999999992,0.049999999999992,0.16,552.431428571429,436.94,834.99,511.612333333333,797.346
"TW-9-103-45","TW","9","9-103","45",35,1962,0.969999999999994,0.799999999999992,0.169999999999997,0.27,582.935154639175,380.92,919.11,522.59025,866.911176470588
"TW-9-103-45","TW","9","9-103","45",36,1963,0.729999999999999,0.669999999999997,0.0599999999999972,0.1,481.131780821918,352.85,792.37,456.978208955224,750.846666666667
"TW-9-103-45","TW","9","9-103","45",37,1964,0.650000000000001,0.579999999999993,0.0700000000000023,0.2,481.457538461538,323.71,905.67,434.396551724138,871.391428571429
"TW-9-103-45","TW","9","9-103","45",38,1965,2.57,2.25000000000001,0.320000000000002,0.39,513.87607003891,356.42,895.48,467.931644444444,836.9228125
"TW-9-103-45","TW","9","9-103","45",39,1966,3.76999999999999,3.53,0.23999999999999,0.78,528.594588859416,348.71,929.7,504.661898016997,880.604583333333
"TW-9-103-45","TW","9","9-103","45",40,1967,3.38,2.97000000000001,0.410000000000006,0.42,520.579822485207,329.31,961.18,468.311447811448,899.206829268293
"TW-9-103-45","TW","9","9-103","45",41,1968,3.18,2.09000000000001,1.09,0.22,586.353238993711,313.61,944.55,492.027559808612,767.21623853211
"TW-9-103-45","TW","9","9-103","45",42,1969,3.02000000000001,2.68000000000001,0.340000000000013,0.4,608.310761589404,362.61,990.87,568.999813432836,918.173529411765
"TW-9-103-45","TW","9","9-103","45",43,1970,2.63,1.97000000000001,0.660000000000006,0.36,630.395437262357,365.81,1002.89,545.318578680203,884.33696969697
"TW-9-103-45","TW","9","9-103","45",44,1971,1.65999999999999,1.34,0.320000000000002,0.3,616.165542168675,455.54,852.26,582.715970149254,756.235625
"TW-9-103-45","TW","9","9-103","45",45,1972,1.2,1.10999999999999,0.0899999999999983,0.69,590.355083333333,420.63,994.36,561.568378378378,945.391111111111
"TW-9-103-45","TW","9","9-103","45",46,1973,0.959999999999989,0.869999999999999,0.0899999999999983,0.29,542.875520833333,337.31,1037.6,499.045977011494,966.561111111111
"TW-9-103-45","TW","9","9-103","45",47,1974,1.38,1.27000000000001,0.110000000000009,0.25,613.827608695652,404.48,980.18,586.817244094488,925.674545454545
"TW-9-103-45","TW","9","9-103","45",48,1975,1.21,1.13,0.0799999999999932,0.34,529.475619834711,381.31,1006.82,499.084778761062,958.74625
"TW-9-103-45","TW","9","9-103","45",49,1976,1.37,1.18999999999999,0.180000000000002,0.32,553.968321167883,332.83,1032.46,495.023529411765,943.658888888889
"TW-9-103-45","TW","9","9-103","45",50,1977,0.770000000000005,0.690000000000007,0.0799999999999932,0.05,587.648181818182,423.34,1004.86,543.723188405797,966.50125
"TW-9-103-45","TW","9","9-103","45",51,1978,1.32999999999999,1.07,0.26,0.32,588.065864661654,346.69,1007.53,520.529626168224,866.003461538462
"TW-9-103-45","TW","9","9-103","45",52,1979,0.869999999999999,0.699999999999998,0.169999999999997,0.06,602.75275862069,346.89,1046.5,505.524142857143,1003.10588235294
"TW-9-103-45","TW","9","9-103","45",53,1980,1.14,0.889999999999995,0.250000000000009,0.22,550.961754385965,326.65,922.86,472.453370786517,830.4516
"TW-9-103-45","TW","9","9-103","45",54,1981,1.22000000000001,1.13,0.0899999999999983,0.35,567.447950819672,371.35,984.89,538.172477876106,935.017777777778
"TW-9-103-45","TW","9","9-103","45",55,1982,1.53000000000001,1.16000000000001,0.369999999999999,0.33,569.410522875817,362.61,955.44,504.517155172414,772.86
