"standtree","SiteID","PlotID","TreeID","Position","HT","newring","year","RW","ringDens","minDens","maxDens","EW.dens","LW.dens","EW.width","LW.width","GSL","Y2002","Y1996"
"TW-4-472-3","TW",4,472,3,16,35,1988,1.46999999999999,390.231088435374,314.9,569.19,364.335317460317,545.605714285714,1.26,0.210000000000003,150,0,0
"TW-4-472-3","TW",4,472,3,16,36,1989,0.909999999999991,432.243956043956,326.15,580.98,390.668985507246,562.638181818182,0.689999999999993,0.219999999999994,150,0,0
"TW-4-472-3","TW",4,472,3,16,37,1990,0.329999999999993,496.839696969697,460.45,543.5,507.737,492.101739130435,0.100000000000003,0.229999999999999,150,0,0
"TW-4-472-3","TW",4,472,3,16,38,1991,0.669999999999997,382.463432835821,306.06,477.17,358.4448,453.106470588235,0.499999999999995,0.169999999999997,150,0,0
"TW-4-472-3","TW",4,472,3,16,39,1992,0.939999999999993,392.133617021277,297.9,587.8,367.009024390244,563.818333333333,0.820000000000002,0.119999999999999,150,0,0
"TW-4-472-3","TW",4,472,3,16,40,1993,1.21,401.599173553719,287.85,595.78,360.537216494845,567.557916666667,0.969999999999994,0.240000000000004,150,0,0
"TW-4-472-3","TW",4,472,3,16,41,1994,0.840000000000013,490.115119047619,355.74,671.49,442.8803125,641.2665,0.64000000000001,0.200000000000012,150,0,0
"TW-4-472-3","TW",4,472,3,16,42,1995,1.26,402.138015873016,285.08,594.65,374.627047619048,539.692857142857,1.05000000000001,0.210000000000003,150,0,0
"TW-4-472-3","TW",4,472,3,16,43,1996,1.35,385.975185185185,300.46,609.87,358.82093220339,574.457647058824,1.18,0.170000000000011,150,0,0
"TW-4-472-3","TW",4,472,3,16,44,1997,0.990000000000004,411.965252525253,308.56,588.36,380.900722891566,573.1125,0.830000000000007,0.160000000000006,150,0,0
"TW-4-472-3","TW",4,472,3,16,45,1998,1.26999999999999,371.084094488189,274.96,552.35,343.634907407407,527.111052631579,1.07999999999999,0.189999999999993,150,0,0
"TW-4-472-3","TW",4,472,3,16,46,1999,1.32999999999999,388.187744360902,296.19,617.58,355.361052631579,585.147894736842,1.14,0.189999999999993,150,0,0
"TW-4-472-3","TW",4,472,3,16,47,2000,0.969999999999994,399.790618556701,300.54,575.21,368.746625,545.88,0.800000000000006,0.169999999999997,150,0,0
"TW-4-472-3","TW",4,472,3,16,48,2001,1.43,379.450909090909,299.29,538.69,354.779834710744,515.141818181818,1.21,0.219999999999994,150,0,0
"TW-4-472-3","TW",4,472,3,16,49,2002,0.279999999999996,484.795,436.16,516.27,467.471666666667,489.519545454545,0.0599999999999972,0.220000000000008,150,0,0
"TW-4-472-3","TW",4,472,3,16,50,2003,1.01999999999999,393.619607843137,318.2,477.7,376.40024691358,460.037142857143,0.809999999999997,0.210000000000003,150,0,0
"TW-4-472-3","TW",4,472,3,16,51,2004,0.689999999999993,373.961304347826,305.28,442.88,353.242391304348,415.399130434783,0.460000000000003,0.229999999999999,150,0,0
"TW-4-472-3","TW",4,472,3,16,52,2005,0.859999999999994,411.00476744186,326.47,553.63,374.69696969697,530.8205,0.660000000000006,0.199999999999998,150,0,0
"TW-4-472-3","TW",4,472,3,16,53,2006,0.790000000000001,384.918734177215,306.22,504.16,369.087058823529,482.787272727273,0.680000000000002,0.109999999999994,150,0,0
"TW-4-472-3","TW",4,472,3,16,54,2007,0.76,381.446315789474,316.94,499.64,368.215820895522,479.94,0.669999999999997,0.0900000000000125,150,0,0
"TW-4-472-3","TW",4,472,3,16,55,2008,0.990000000000004,369.677575757576,287.85,572.15,349.113033707865,552.702,0.89000000000001,0.100000000000003,150,0,0
"TW-4-472-3","TW",4,472,3,16,56,2009,0.569999999999988,377.912456140351,312.39,478.31,365.480816326531,454.05625,0.48999999999999,0.0799999999999932,150,0,0
"TW-4-472-3","TW",4,472,3,16,57,2010,0.609999999999994,377.04,307.47,505.14,357.69,488.84,0.520000000000005,0.0899999999999983,150,0,0
"TW-4-472-3","TW",4,472,3,16,58,2011,0.529999999999996,459.062452830189,358.16,590.33,417.218421052632,565.067333333333,0.380000000000005,0.150000000000001,150,0,0
"TW-4-472-3","TW",4,472,3,16,59,2012,0.559999999999997,434.824107142857,377.72,518.77,425.807209302326,464.649230769231,0.430000000000002,0.12999999999999,150,0,0
"TW-4-472-3","TW",4,472,3,16,60,2013,0.299999999999992,444.591666666667,406.5,468.57,441.896666666667,445.746666666667,0.0899999999999983,0.209999999999989,150,0,0
"TW-4-472-3","TW",4,472,3,16,61,2014,0.219999999999994,411.607727272727,380.99,447.66,420.459230769231,398.822222222222,0.130000000000005,0.0899999999999983,150,0,0
"TW-4-472-3","TW",4,472,3,16,62,2015,0.339999999999998,426.142058823529,361.15,482.24,411.175416666667,462.062,0.240000000000004,0.100000000000003,150,0,0
"TW-4-472-3","TW",4,472,3,16,63,2016,0.409999999999991,476.283658536585,400.52,666.66,462.317105263158,653.193333333333,0.380000000000005,0.029999999999996,150,0,0
"TW-4-472-4","TW",4,472,4,24,2,1962,2.35,551.072595744681,491.21,647.83,541.869504950495,607.406666666667,2.02,0.32999999999999,150,0,0
"TW-4-472-4","TW",4,472,4,24,3,1963,2.43999999999999,455.033770491803,336.02,667.37,434.063440366972,630.861923076923,2.18,0.26,150,0,0
"TW-4-472-4","TW",4,472,4,24,4,1964,3.00000000000001,465.813866666667,339.21,768.28,439.574102564103,731.127037037037,2.73,0.270000000000002,150,0,0
"TW-4-472-4","TW",4,472,4,24,5,1965,2.78,430.229460431655,317.79,734.15,412.843409961686,697.156470588235,2.61,0.17,150,0,0
"TW-4-472-4","TW",4,472,4,24,6,1966,1.19,517.210168067227,364.33,748.25,462.155268817204,714.137307692308,0.93,0.26,150,0,0
"TW-4-472-4","TW",4,472,4,24,7,1967,1.27,511.391811023622,415.85,716.9,491.787456140351,683.306923076923,1.14,0.129999999999999,150,0,0
"TW-4-472-4","TW",4,472,4,24,8,1968,1.32,485.127348484848,399.81,701.86,468.952868852459,682.456,1.22,0.0999999999999999,150,0,0
"TW-4-472-4","TW",4,472,4,24,9,1969,1.26,453.672857142857,359.23,694.9,432.840877192982,651.576666666667,1.14,0.119999999999999,150,0,0
"TW-4-472-4","TW",4,472,4,24,10,1970,2.75,402.117272727273,319.45,731.05,380.476875,693.693157894737,2.56,0.19,150,0,0
"TW-4-472-4","TW",4,472,4,24,11,1971,3.36,385.396369047619,300.48,676.79,370.157476340694,639.645263157895,3.17,0.19,150,0,0
"TW-4-472-4","TW",4,472,4,24,12,1972,2.54,394.63437007874,307.59,756.61,375.9605,714.757857142857,2.4,0.139999999999999,150,0,0
"TW-4-472-4","TW",4,472,4,24,13,1973,2.34,375.129145299145,293.64,713.13,356.373454545455,669.861428571429,2.2,0.139999999999999,150,0,0
"TW-4-472-4","TW",4,472,4,24,14,1974,2,408.3519,311.11,723.75,390.675,685.29,1.88,0.119999999999999,150,0,0
"TW-4-472-4","TW",4,472,4,24,15,1975,2.03,378.724926108374,281.13,828.12,359.935154639175,783.748888888889,1.94,0.0899999999999983,150,0,0
"TW-4-472-4","TW",4,472,4,24,16,1976,1.82,420.172692307692,311.97,718.53,374.23,620.158529411765,1.48,0.339999999999998,150,0,0
"TW-4-472-4","TW",4,472,4,24,17,1977,1.14,460.957543859649,345.45,767.65,437.869047619048,730.323333333333,1.05,0.0899999999999983,150,0,0
"TW-4-472-4","TW",4,472,4,24,18,1978,1.49,425.448791946309,312.05,763.01,399.100656934307,726.256666666667,1.37,0.119999999999999,150,0,0
"TW-4-472-4","TW",4,472,4,24,19,1979,1.88,374.003191489362,272.46,815.33,344.841942857143,766.558461538462,1.75,0.130000000000005,150,0,0
"TW-4-472-4","TW",4,472,4,24,20,1980,0.979999999999999,427.533469387755,314.09,767.33,410.46752688172,744.96,0.930000000000002,0.0499999999999991,150,0,0
"TW-4-472-4","TW",4,472,4,24,21,1981,1.73000000000001,354.856184971098,262.32,774.42,337.234242424242,718.30875,1.65,0.0800000000000003,150,0,0
"TW-4-472-4","TW",4,472,4,24,22,1982,1.1,386.136909090909,301.65,673.02,360.9429,638.077,1,0.0999999999999963,150,0,0
"TW-4-472-4","TW",4,472,4,24,23,1983,0.669999999999997,421.478059701493,313.7,753.05,391.67262295082,724.5,0.609999999999994,0.0599999999999972,150,0,0
"TW-4-472-4","TW",4,472,4,24,24,1984,1.18,367.684830508475,268.72,745.96,336.233148148148,707.363,1.08,0.0999999999999963,150,0,0
"TW-4-472-4","TW",4,472,4,24,25,1985,1.82,361.487582417582,259.14,748.15,345.824482758621,702.16,1.74,0.0800000000000003,150,0,0
"TW-4-472-4","TW",4,472,4,24,26,1986,1.46,354.727123287671,258.76,810.23,333.432158273381,777.584285714286,1.39,0.0700000000000023,150,0,0
"TW-4-472-4","TW",4,472,4,24,27,1987,1.31,434.649465648855,311.11,797.59,401.829411764706,760.115,1.19,0.119999999999999,150,0,0
"TW-4-472-4","TW",4,472,4,24,28,1988,1.81,354.157458563536,273.23,715.67,343.014228571429,679.168333333333,1.75,0.0599999999999972,150,0,0
"TW-4-472-4","TW",4,472,4,24,29,1989,1.74999999999999,331.792285714286,244.27,612.8,317.49987654321,509.897692307692,1.62,0.129999999999997,150,0,0
"TW-4-472-4","TW",4,472,4,24,30,1990,1.21999999999999,346.095245901639,270.09,587.72,335.469310344828,551.53,1.16,0.0599999999999972,150,0,0
"TW-4-472-4","TW",4,472,4,24,31,1991,1.63,308.708895705521,226.28,602.15,301.928050314465,578.2475,1.59,0.0400000000000011,150,0,0
"TW-4-472-4","TW",4,472,4,24,32,1992,1.76,326.375795454545,254.97,661.06,315.463294117647,635.563333333333,1.7,0.0599999999999972,150,0,0
"TW-4-472-4","TW",4,472,4,24,33,1993,1.2,360.42075,261.03,637.42,333.433148148148,603.309166666667,1.08,0.119999999999999,150,0,0
"TW-4-472-4","TW",4,472,4,24,34,1994,1.57,345.597770700637,267.42,629.97,326.68801369863,596.581818181818,1.46,0.110000000000001,150,0,0
"TW-4-472-4","TW",4,472,4,24,35,1995,0.650000000000001,409.930461538462,317.79,562.39,379.577380952381,465.357826086956,0.420000000000004,0.229999999999999,150,0,0
"TW-4-472-4","TW",4,472,4,24,36,1996,1.03,339.803203883495,273.76,502.62,325.808723404255,485.967777777778,0.94,0.0899999999999983,150,0,0
"TW-4-472-4","TW",4,472,4,24,37,1997,0.799999999999999,325.046375,258.83,529.14,313.2292,502.304,0.750000000000002,0.0499999999999991,150,0,0
"TW-4-472-4","TW",4,472,4,24,38,1998,1.35,349.260444444444,241.72,724.47,331.312109375,677.458571428571,1.28,0.0700000000000023,150,0,0
"TW-4-472-4","TW",4,472,4,24,39,1999,1.25000000000001,343.58688,267.27,675,330.96125,646.602,1.2,0.0500000000000063,150,0,0
"TW-4-472-4","TW",4,472,4,24,40,2000,1.13,324.653539823009,246.68,729.92,314.405727272727,700.406666666667,1.1,0.029999999999996,150,0,0
"TW-4-472-4","TW",4,472,4,24,41,2001,1.42999999999999,317.313566433566,251.95,706.12,307.753088235294,503.06,1.35999999999999,0.0699999999999881,150,0,0
"TW-4-472-4","TW",4,472,4,24,42,2002,0.220000000000008,487.382272727273,423.17,558.98,476.981111111111,534.1875,0.180000000000002,0.0400000000000011,150,0,0
"TW-4-472-4","TW",4,472,4,24,43,2003,1.1,331.997909090909,254.97,646.85,321.199433962264,618.1575,1.06,0.0400000000000011,150,0,0
"TW-4-472-4","TW",4,472,4,24,44,2004,0.889999999999995,338.38404494382,276.68,558.43,325.763797468354,438.084,0.789999999999987,0.100000000000003,150,0,0
"TW-4-472-4","TW",4,472,4,24,45,2005,0.929999999999988,380.276129032258,292.87,608.22,361.990470588235,574.56125,0.849999999999989,0.0799999999999932,150,0,0
"TW-4-472-4","TW",4,472,4,24,46,2006,0.309999999999997,395.92,323.08,517.44,378.955,437.39,0.219999999999994,0.0899999999999983,150,0,0
"TW-4-472-4","TW",4,472,4,24,47,2007,0.559999999999997,365.68125,266.66,550.62,353.298269230769,526.66,0.520000000000005,0.0400000000000011,150,0,0
"TW-4-472-4","TW",4,472,4,24,48,2008,0.159999999999991,380.25125,325.93,455.22,376.956,429.68,0.150000000000001,0.01,150,0,0
"TW-4-472-4","TW",4,472,4,24,49,2009,0.180000000000002,397.306666666667,357.69,451.69,387.786,409.2075,0.100000000000003,0.0800000000000074,150,0,0
"TW-4-472-4","TW",4,472,4,24,50,2010,0.350000000000003,355.184857142857,283.36,559.72,330.938709677419,543.0925,0.310000000000011,0.0400000000000011,150,0,0
"TW-4-472-4","TW",4,472,4,24,51,2011,0.270000000000005,391.43037037037,309.7,492.8,385.0824,470.78,0.249999999999995,0.0200000000000051,150,0,0
"TW-4-472-4","TW",4,472,4,24,52,2012,0.26,368.787307692308,311.74,488.39,355.477826086956,470.826666666667,0.229999999999999,0.029999999999996,150,0,0
"TW-4-472-4","TW",4,472,4,24,53,2013,0.419999999999997,384.283333333333,298.92,527.43,361.976666666667,466.074444444444,0.329999999999993,0.0899999999999983,150,0,0
"TW-4-472-4","TW",4,472,4,24,55,2015,0.209999999999989,376.337619047619,343.29,429.34,380.95125,373.498461538462,0.0799999999999932,0.12999999999999,150,0,0
"TW-4-472-4","TW",4,472,4,24,56,2016,0.150000000000001,347.848666666667,326.88,368.16,350.338,346.604,0.0500000000000063,0.100000000000003,150,0,0
"TW-4-472-5","TW",4,472,5,32,2,1987,4.29,592.408041958042,424.86,848.06,565.692252252252,685.0784375,3.33,0.96,150,0,0
"TW-4-472-5","TW",4,472,5,32,3,1988,2.25,574.219288888889,507.99,788.32,567.317570093458,708.489090909091,2.14,0.11,150,0,0
"TW-4-472-5","TW",4,472,5,32,4,1989,2.57,545.403229571984,440.68,687.89,539.850084388186,611.208,2.37,0.2,150,0,0
"TW-4-472-5","TW",4,472,5,32,5,1990,2.01,509.399850746269,397.86,644.76,502.793968253968,613.4425,1.89,0.119999999999999,150,0,0
"TW-4-472-5","TW",4,472,5,32,6,1991,2.49,458.984016064257,351.15,635.34,436.836774193548,609.17,2.17,0.320000000000001,150,0,0
"TW-4-472-5","TW",4,472,5,32,7,1992,3.28,449.612012195122,352.81,645.43,434.792608695652,602.405172413793,2.99,0.290000000000001,150,0,0
"TW-4-472-5","TW",4,472,5,32,8,1993,2.64,435.517954545455,333.17,601.33,425.391775700935,478.858,2.14,0.499999999999998,150,0,0
"TW-4-472-5","TW",4,472,5,32,9,1994,2.96,390.398040540541,309.23,528.29,374.278918918919,503.231891891892,2.59,0.369999999999999,150,0,0
"TW-4-472-5","TW",4,472,5,32,10,1995,1.47,446.847755102041,354.24,555.66,422.950353982301,526.271470588235,1.13,0.340000000000002,150,0,0
"TW-4-472-5","TW",4,472,5,32,11,1996,1.47,398.13156462585,328.24,505.35,391.704074074074,470.440833333333,1.35,0.119999999999999,150,0,0
"TW-4-472-5","TW",4,472,5,32,12,1997,1.37,384.917153284672,291.37,570.82,374.014765625,539.973333333333,1.28,0.0900000000000018,150,0,0
"TW-4-472-5","TW",4,472,5,32,13,1998,1.66,390.956385542169,276.43,601.05,361.559225352113,564.889583333333,1.42,0.24,150,0,0
"TW-4-472-5","TW",4,472,5,32,14,1999,1.94,393.403350515464,307.53,586.41,369.78100591716,553.0904,1.69,0.250000000000002,150,0,0
"TW-4-472-5","TW",4,472,5,32,15,2000,1.6,388.546375,293.5,554.84,361.60776119403,527.383846153846,1.34,0.26,150,0,0
"TW-4-472-5","TW",4,472,5,32,16,2001,2.23,397.694529147982,299.62,695.16,368.76815,649.228260869565,1.99999999999999,0.229999999999999,150,0,0
"TW-4-472-5","TW",4,472,5,32,17,2002,0.589999999999998,519.253898305085,366.69,673.28,485.411739130435,639.003076923077,0.460000000000003,0.129999999999997,150,0,0
"TW-4-472-5","TW",4,472,5,32,18,2003,1.67999999999999,379.540952380952,276.65,600.49,346.04609929078,554.458518518519,1.41,0.269999999999998,150,0,0
"TW-4-472-5","TW",4,472,5,32,19,2004,1.32,381.246212121212,284.75,593.11,361.609579831933,560.996923076923,1.19,0.129999999999997,150,0,0
"TW-4-472-5","TW",4,472,5,32,20,2005,2.15,397.337488372093,317.81,614.69,379.654234693878,579.754210526316,1.96,0.19,150,0,0
"TW-4-472-5","TW",4,472,5,32,21,2006,0.529999999999996,418.130566037736,334.9,543.44,404.526578947368,452.594,0.379999999999997,0.150000000000001,150,0,0
"TW-4-472-5","TW",4,472,5,32,22,2007,0.809999999999997,343.546543209877,285.21,422.36,333.214,385.5225,0.650000000000001,0.159999999999999,150,0,0
"TW-4-472-5","TW",4,472,5,32,23,2008,0.460000000000003,417.280434782609,350.59,518.5,394.888055555556,497.893,0.360000000000001,0.100000000000003,150,0,0
"TW-4-472-5","TW",4,472,5,32,24,2009,0.740000000000004,381.181486486487,320.69,475.77,374.859361702128,392.186666666667,0.470000000000001,0.270000000000005,150,0,0
"TW-4-472-5","TW",4,472,5,32,25,2010,0.26,382.317307692308,346.95,417.79,376.302,402.368333333333,0.199999999999998,0.0599999999999972,150,0,0
"TW-4-472-5","TW",4,472,5,32,27,2012,0.529999999999996,411.845660377359,351.15,483.02,393.275897435897,463.575714285714,0.389999999999995,0.140000000000003,150,0,0
"TW-4-472-5","TW",4,472,5,32,28,2013,0.480000000000006,398.488333333333,341.82,458.21,385.839473684211,446.554,0.380000000000005,0.100000000000003,150,0,0
"TW-4-472-5","TW",4,472,5,32,29,2014,0.0899999999999983,447.111111111111,420.53,479.48,443.065,479.48,0.0800000000000003,0.01,150,0,0
"TW-4-472-5","TW",4,472,5,32,30,2015,0.230000000000006,411.090434782609,364.13,459.66,455.985714285714,391.44875,0.0700000000000023,0.160000000000006,150,0,0
"TW-4-472-5","TW",4,472,5,32,31,2016,0.229999999999999,462.972173913043,371.59,565.42,434.563529411765,543.463333333333,0.169999999999997,0.0599999999999972,150,0,0
"TW-5-235-4","TW",5,235,4,24,2,1958,2.20999999999998,474.772036199095,394.83,640.66,456.91887755102,614.7408,1.95999999999998,0.24999999999999,120,0,0
"TW-5-235-4","TW",5,235,4,24,3,1959,1.81,471.83182320442,395.93,645.05,450.737197452229,609.825833333333,1.57,0.23999999999999,120,0,0
"TW-5-235-4","TW",5,235,4,24,4,1960,1.81,504.306740331492,424.08,688.23,473.608493150685,632.362285714286,1.46,0.35,120,0,0
"TW-5-235-4","TW",5,235,4,24,5,1961,1.03,473.253398058252,372.98,664.12,461.015652173913,575.605454545455,0.92,0.109999999999991,120,0,0
"TW-5-235-4","TW",5,235,4,24,6,1962,1.27999999999999,450.423671875,353.51,716.68,438.296967213115,697,1.21999999999999,0.0599999999999989,120,0,0
"TW-5-235-4","TW",5,235,4,24,7,1963,1.37999999999999,474.183260869565,385.48,660.19,458.2148,627.726153846154,1.24999999999999,0.130000000000001,120,0,0
"TW-5-235-4","TW",5,235,4,24,8,1964,2.08,422.499615384615,328.71,691.42,392.649184782609,651.352916666667,1.84,0.24,120,0,0
"TW-5-235-4","TW",5,235,4,24,9,1965,2.36,414.224533898305,309.69,661.8,397.359724770642,618.476111111111,2.18,0.18,120,0,0
"TW-5-235-4","TW",5,235,4,24,10,1966,2.02,429.852128712871,349.04,791.04,407.691481481482,752.033846153846,1.89,0.130000000000001,120,0,0
"TW-5-235-4","TW",5,235,4,24,11,1967,2.04,404.576568627451,315.76,718.25,380.443010752688,653.956666666667,1.86,0.179999999999998,120,0,0
"TW-5-235-4","TW",5,235,4,24,12,1968,2.03,438.67881773399,343,749.91,421.165706806283,717.429166666667,1.91,0.119999999999999,120,0,0
"TW-5-235-4","TW",5,235,4,24,13,1969,2.03,430.587389162562,317.55,729.89,406.838440860215,690.428823529412,1.86,0.17,120,0,0
"TW-5-235-4","TW",5,235,4,24,14,1970,1.89,438.020740740741,346.55,694.71,414.91730994152,657.503333333333,1.71,0.180000000000002,120,0,0
"TW-5-235-4","TW",5,235,4,24,15,1971,1.05,500.984,417.92,670.09,489.32381443299,642.36375,0.970000000000001,0.0800000000000003,120,0,0
"TW-5-235-4","TW",5,235,4,24,16,1972,1.23,452.48674796748,334.36,688.95,426.666055045872,653.519285714286,1.09,0.139999999999999,120,0,0
"TW-5-235-4","TW",5,235,4,24,17,1973,1.32,449.059090909091,329.77,776.67,416.879831932773,743.623076923077,1.19,0.130000000000001,120,0,0
"TW-5-235-4","TW",5,235,4,24,18,1974,1.01,499.042772277228,360.01,699.55,474.837727272727,662.892307692308,0.879999999999997,0.130000000000001,120,0,0
"TW-5-235-4","TW",5,235,4,24,19,1975,1.43,398.733286713287,312.76,717.1,384.189411764706,681.3,1.36,0.0700000000000023,120,0,0
"TW-5-235-4","TW",5,235,4,24,20,1976,0.980000000000002,458.820204081633,339.05,773.31,440.709565217391,736.516666666667,0.92,0.0600000000000007,120,0,0
"TW-5-235-4","TW",5,235,4,24,21,1977,0.659999999999999,547.943181818182,396.45,781.12,488.054583333333,707.646111111111,0.479999999999999,0.179999999999995,120,0,0
"TW-5-235-4","TW",5,235,4,24,22,1978,1.31,469.71106870229,352.77,797.4,447.93237704918,764.933333333333,1.21999999999999,0.0899999999999983,120,0,0
"TW-5-235-4","TW",5,235,4,24,23,1979,1.53,438.990653594771,303.08,708.25,419.292553191489,670.443333333333,1.41,0.119999999999999,120,0,0
"TW-5-235-4","TW",5,235,4,24,24,1980,1.28,530.922734375,377.11,791.37,495.812545454545,745.485,1.1,0.180000000000002,120,0,0
"TW-5-235-4","TW",5,235,4,24,25,1981,0.989999999999997,497.523232323232,379.73,746.29,460.186904761905,706.606666666667,0.839999999999998,0.150000000000001,120,0,0
"TW-5-235-4","TW",5,235,4,24,26,1982,1.22,452.39262295082,334.61,707.83,417.818962264151,681.443125,1.06,0.160000000000006,120,0,0
"TW-5-235-4","TW",5,235,4,24,27,1983,1.21,419.270247933884,341.68,667.05,403.835221238938,637.29,1.13,0.0800000000000003,120,0,0
"TW-5-235-4","TW",5,235,4,24,28,1984,1.2,433.7845,307.91,605.14,410.06495049505,559.872631578947,1.01,0.19,120,0,0
"TW-5-235-4","TW",5,235,4,24,29,1985,1.07,444.185887850467,366.44,636.39,433.520099009901,623.726666666667,1.01,0.0599999999999972,120,0,0
"TW-5-235-4","TW",5,235,4,24,30,1986,1.48,407.791959459459,314.06,652.65,394.278920863309,616.493333333333,1.39,0.0899999999999983,120,0,0
"TW-5-235-4","TW",5,235,4,24,31,1987,1.8,424.338722222222,297.62,635.89,404.161366459627,595.315263157895,1.61,0.19,120,0,0
"TW-5-235-4","TW",5,235,4,24,32,1988,1.63,414.373006134969,326.83,650.24,395.973133333333,626.679230769231,1.5,0.129999999999997,120,0,0
"TW-5-235-4","TW",5,235,4,24,33,1989,1.02,445.751960784314,359.26,583.69,434.759247311828,559.343333333333,0.930000000000002,0.0899999999999983,120,0,0
"TW-5-235-4","TW",5,235,4,24,34,1990,0.910000000000006,422.411208791209,341.68,683.12,405.830588235294,657.303333333333,0.850000000000003,0.0600000000000043,120,0,0
"TW-5-235-4","TW",5,235,4,24,35,1991,1.03,436.702233009709,335.02,716.99,408.36623655914,700.227,0.930000000000002,0.0999999999999963,120,0,0
"TW-5-235-4","TW",5,235,4,24,36,1992,1.42,410.084718309859,295.93,639.97,390.332734375,590.674285714286,1.28,0.140000000000003,120,0,0
"TW-5-235-4","TW",5,235,4,24,37,1993,1.37,432.78802919708,317.22,738.33,406.4396,707.250833333333,1.25,0.119999999999999,120,0,0
"TW-5-235-4","TW",5,235,4,24,38,1994,1.35,410.119703703704,284.2,677.4,387.023008130081,646.860833333333,1.23,0.119999999999999,120,0,0
"TW-5-235-4","TW",5,235,4,24,39,1995,1.19,451.763445378151,354.68,720.76,434.112882882883,696.665,1.10999999999999,0.0800000000000003,120,0,0
"TW-5-235-4","TW",5,235,4,24,40,1996,0.58,502.498275862069,433.66,626.79,496.042037037037,589.6575,0.540000000000001,0.0400000000000011,120,0,0
"TW-5-235-4","TW",5,235,4,24,41,1997,0.530000000000003,459.25641509434,351.19,625.31,434.479333333333,598.6275,0.449999999999998,0.0800000000000003,120,0,0
"TW-5-235-4","TW",5,235,4,24,42,1998,1.17,404.585213675214,307.51,625.31,386.390747663551,599.266,1.07,0.0999999999999963,120,0,0
"TW-5-235-4","TW",5,235,4,24,43,1999,1.09,427.521467889908,345.89,682.3,404.933131313131,651.146,0.989999999999997,0.100000000000003,120,0,0
"TW-5-235-4","TW",5,235,4,24,44,2000,0.680000000000002,499.058382352941,369.54,750.65,474.937213114754,709.257142857143,0.610000000000001,0.0700000000000023,120,0,0
"TW-5-235-4","TW",5,235,4,24,45,2001,1.34000000000001,433.425149253731,305.25,794.77,410.30552,754.531111111111,1.25,0.0900000000000054,120,0,0
"TW-5-235-4","TW",5,235,4,24,46,2002,0.26,574.163846153846,487.85,676.08,542.424705882353,634.115555555555,0.169999999999997,0.0899999999999983,120,0,0
"TW-5-235-4","TW",5,235,4,24,47,2003,0.559999999999997,451.740178571429,337.65,745.01,426.648039215686,707.68,0.51,0.0499999999999991,120,0,0
"TW-5-235-4","TW",5,235,4,24,48,2004,0.44,486.072954545455,347.46,723.8,459.120512820513,696.302,0.389999999999995,0.0499999999999991,120,0,0
"TW-5-235-4","TW",5,235,4,24,49,2005,0.879999999999997,454.559659090909,317.14,823.53,412.168974358974,785.207,0.780000000000003,0.0999999999999963,120,0,0
"TW-5-235-4","TW",5,235,4,24,50,2006,1.08999999999999,518.815779816514,370.72,733.47,468.722117647059,696.230833333333,0.849999999999996,0.23999999999999,120,0,0
"TW-5-235-4","TW",5,235,4,24,51,2007,0.960000000000003,514.0615625,361.09,748.52,490.693372093023,715.028,0.860000000000009,0.100000000000003,120,0,0
"TW-5-235-4","TW",5,235,4,24,52,2008,0.909999999999991,436.407692307692,291.29,741.83,395.811392405063,703.666666666667,0.789999999999987,0.119999999999999,120,0,0
"TW-5-235-4","TW",5,235,4,24,53,2009,0.790000000000001,453.888101265823,333.13,786.78,429.430684931507,751.453333333333,0.729999999999999,0.0599999999999972,120,0,0
"TW-5-235-4","TW",5,235,4,24,54,2010,1.17000000000001,464.54811965812,294.73,694.71,445.028301886792,652.648181818182,1.06000000000001,0.110000000000009,120,0,0
"TW-5-235-4","TW",5,235,4,24,55,2011,1.09,473.204495412844,315.11,805.1,437.377835051546,762.803333333333,0.970000000000008,0.119999999999999,120,0,0
"TW-5-235-4","TW",5,235,4,24,56,2012,0.930000000000002,492.914086021505,362.76,724.32,475.41843373494,638.128,0.829999999999993,0.100000000000003,120,0,0
"TW-5-235-4","TW",5,235,4,24,57,2013,0.929999999999988,434.166774193548,311.14,589.26,417.477530864198,546.819166666667,0.809999999999997,0.119999999999999,120,0,0
"TW-5-235-4","TW",5,235,4,24,58,2014,0.800000000000006,485.387625,362.01,618.63,444.842321428571,579.993333333333,0.559999999999997,0.240000000000004,120,0,0
"TW-5-235-4","TW",5,235,4,24,59,2015,0.610000000000009,442.591147540984,313.98,722.12,406.871320754717,679.235,0.53000000000001,0.0800000000000074,120,0,0
"TW-5-235-4","TW",5,235,4,24,60,2016,0.710000000000003,503.207605633803,352.35,835.18,470.20171875,804.975714285714,0.64000000000001,0.0700000000000023,120,0,0
"TW-6-260-1","TW",6,260,1,0.5,2,1921,1.76,437.817443181818,342.51,535.13,431.461165644172,517.515384615385,1.63000000000001,0.13,80,0,0
"TW-6-260-1","TW",6,260,1,0.5,3,1922,1.92,415.1896875,328.28,581.14,403.99604519774,547.274666666667,1.76999999999999,0.15000000000002,80,0,0
"TW-6-260-1","TW",6,260,1,0.5,4,1923,0.98999999999999,456.516868686869,331.06,593.9,421.677027027027,559.6428,0.73999999999999,0.24999999999998,80,0,0
"TW-6-260-1","TW",6,260,1,0.5,5,1924,2.89999999999998,477.151862068965,372.08,655.53,455.396883116883,562.32813559322,2.30999999999998,0.58999999999998,80,0,0
